"","subject","block","trial","first_trial_in_block","choice1","state","state_prob","choice2","expval_ch","expval_unch","reward"
"arm_2561",11,4,39,0,2,1,0.3,2,0.15,0.418633583347909,0
"arm_2571",11,4,40,0,2,1,0.3,2,0.204868946785959,0.39609838709866,0
"arm_2581",11,4,41,0,1,1,0.7,2,0.194293896323486,0.379019134040965,0
"arm_34410",11,4,42,0,1,2,0.3,1,0.725663508496819,0.638702566152739,1
"arm_4561",11,4,43,0,1,2,0.3,2,0.65029018290762,0.739271130877537,1
"arm_13212",11,4,44,0,1,1,0.7,1,0.409081800661843,0.243477857712056,0
"arm_34510",11,4,45,0,1,2,0.3,1,0.688199418916735,0.697729241844021,1
"arm_4571",11,4,46,0,2,2,0.7,2,0.711615639671956,0.724980172221657,1
"arm_2591",11,4,47,0,1,1,0.7,2,0.249043568499248,0.418800909620453,0
"arm_3469",11,4,48,0,2,2,0.7,1,0.716271094650726,0.721735148009153,1
"arm_13310",11,4,49,0,2,1,0.3,1,0.405671691780377,0.224217060027617,0
"arm_4581",11,4,50,0,2,2,0.7,2,0.694831874512504,0.728565868493088,1
"arm_4150",12,1,1,1,2,2,0.7,2,0.690981198940426,0.630301613220945,1
"arm_280",12,1,2,0,1,1,0.7,2,0.297724128790337,0.409265575362475,0
"arm_3150",12,1,3,0,2,2,0.7,1,0.628330030544299,0.642617574645812,0
"arm_1150",12,1,4,0,1,1,0.7,1,0.365505014802199,0.286257418800551,0
"arm_2150",12,1,5,0,2,1,0.3,2,0.290084193050566,0.353188697869299,0
"arm_3160",12,1,6,0,1,2,0.3,1,0.595728241539715,0.648186117187123,0
"arm_4160",12,1,7,0,1,2,0.3,2,0.620144190447034,0.572698434956578,0
"arm_4250",12,1,8,0,2,2,0.7,2,0.637672487463773,0.60156270175662,1
"arm_3250",12,1,9,0,2,2,0.7,1,0.585932620759775,0.609941441980965,1
"arm_3350",12,1,10,0,2,2,0.7,1,0.617701154274217,0.619706954036258,1
"arm_4350",12,1,11,0,2,2,0.7,2,0.639894120536609,0.661323197570724,1
"arm_2250",12,1,12,0,1,1,0.7,2,0.245331387447968,0.437707584038465,0
"arm_3450",12,1,13,0,2,2,0.7,1,0.652874160524955,0.557365720243867,1
"arm_3529",12,1,14,0,2,2,0.7,1,0.671266513715933,0.557081176503272,0
"arm_3620",12,1,15,0,2,2,0.7,1,0.714763276265456,0.56986367056403,0
"arm_4438",12,1,16,0,1,2,0.3,2,0.605940665726416,0.743185623079979,1
"arm_3717",12,1,17,0,2,2,0.7,1,0.73490584931272,0.619902375624092,0
"arm_4524",12,1,18,0,2,2,0.7,2,0.599809635086967,0.764892332677055,1
"arm_2340",12,1,19,0,1,1,0.7,2,0.225829224534066,0.403222178344719,0
"arm_1160",12,1,20,0,1,1,0.7,1,0.388623008068196,0.224233584166644,1
"arm_4618",12,1,21,0,2,2,0.7,2,0.611833403567202,0.779882047377851,0
"arm_1250",12,1,22,0,2,1,0.3,1,0.37838590946676,0.15,0
"arm_4714",12,1,23,0,2,2,0.7,2,0.601398313279134,0.818667155459452,1
"arm_4812",12,1,24,0,2,2,0.7,2,0.604951019442018,0.822077739336167,1
"arm_4911",12,1,25,0,2,2,0.7,2,0.62394008410102,0.841787447721027,1
"arm_1350",12,1,26,0,1,1,0.7,1,0.367896488984793,0.176585339941922,1
"arm_1440",12,1,27,0,1,1,0.7,1,0.340449298035087,0.15,0
"arm_41011",12,1,28,0,2,2,0.7,2,0.650650152140271,0.839122936293603,1
"arm_41115",12,1,29,0,2,2,0.7,2,0.66841458019637,0.85,1
"arm_1527",12,1,30,0,2,1,0.3,1,0.336339251423906,0.157252245979107,0
"arm_2419",12,1,31,0,2,1,0.3,2,0.178665382702638,0.359176499880897,0
"arm_3813",12,1,32,0,2,2,0.7,1,0.80786461110121,0.720136755030984,1
"arm_41213",12,1,33,0,2,2,0.7,2,0.712781882608025,0.808925613365771,0
"arm_3912",12,1,34,0,1,2,0.3,1,0.82041766304819,0.694084030393342,1
"arm_31011",12,1,35,0,2,2,0.7,1,0.820897732245599,0.655143091618153,1
"arm_1620",12,1,36,0,1,1,0.7,1,0.386576526990292,0.15,0
"arm_41311",12,1,37,0,1,2,0.3,2,0.651794942483461,0.801151045581874,0
"arm_31115",12,1,38,0,1,2,0.3,1,0.779605868255858,0.641663041391297,0
"arm_31213",12,1,39,0,2,2,0.7,1,0.760940670352322,0.621227512038867,1
"arm_31311",12,1,40,0,1,2,0.3,1,0.743141089163742,0.653629657322364,0
"arm_1716",12,1,41,0,1,1,0.7,1,0.379019134040965,0.194293896323486,1
"arm_41411",12,1,42,0,2,2,0.7,2,0.638702566152739,0.725663508496819,0
"arm_1813",12,1,43,0,1,1,0.7,1,0.407508986275393,0.251893591214306,1
"arm_1911",12,1,44,0,1,1,0.7,1,0.409081800661843,0.243477857712056,0
"arm_41511",12,1,45,0,2,2,0.7,2,0.697729241844021,0.688199418916735,0
"arm_2513",12,1,46,0,2,1,0.3,2,0.26504774084518,0.410968217545032,1
"arm_41611",12,1,47,0,2,2,0.7,2,0.746820766734684,0.721205193145041,1
"arm_11011",12,1,48,0,1,1,0.7,1,0.402552110846304,0.234457587175175,1
"arm_11115",12,1,49,0,2,1,0.3,1,0.405671691780377,0.224217060027617,0
"arm_2611",12,1,50,0,1,1,0.7,2,0.230102992101097,0.394320846448384,0
"arm_31411",12,2,1,1,1,2,0.3,1,0.630301613220945,0.690981198940426,1
"arm_31511",12,2,2,0,1,2,0.3,1,0.634031348129123,0.668674514367157,1
"arm_11213",12,2,3,0,1,1,0.7,1,0.389950967391465,0.291420147360485,0
"arm_11311",12,2,4,0,1,1,0.7,1,0.365505014802199,0.286257418800551,1
"arm_11411",12,2,5,0,1,1,0.7,1,0.353188697869299,0.290084193050566,0
"arm_41711",12,2,6,0,2,2,0.7,2,0.648186117187123,0.595728241539715,1
"arm_2711",12,2,7,0,1,1,0.7,2,0.288302941280675,0.34532258465971,0
"arm_31611",12,2,8,0,2,2,0.7,1,0.60156270175662,0.637672487463773,0
"arm_41811",12,2,9,0,2,2,0.7,2,0.609941441980965,0.585932620759775,1
"arm_31711",12,2,10,0,1,2,0.3,1,0.617701154274217,0.619706954036258,1
"arm_41911",12,2,11,0,2,2,0.7,2,0.639894120536609,0.661323197570724,1
"arm_42011",12,2,12,0,2,2,0.7,2,0.605921400887644,0.644568752872748,1
"arm_2811",12,2,13,0,1,1,0.7,2,0.215689371429802,0.411836787384408,0
"arm_42115",12,2,14,0,2,2,0.7,2,0.557081176503272,0.671266513715933,1
"arm_42213",12,2,15,0,2,2,0.7,2,0.56986367056403,0.714763276265456,1
"arm_31811",12,2,16,0,2,2,0.7,1,0.743185623079979,0.605940665726416,1
"arm_11511",12,2,17,0,1,1,0.7,1,0.379460456568304,0.235203318076015,0
"arm_2911",12,2,18,0,2,1,0.3,2,0.252096398760606,0.386550289411022,0
"arm_31911",12,2,19,0,1,2,0.3,1,0.766955919656842,0.592998147900146,0
"arm_42311",12,2,20,0,1,2,0.3,2,0.593977598036432,0.788565990612077,1
"arm_42411",12,2,21,0,1,2,0.3,2,0.611833403567202,0.779882047377851,1
"arm_42511",12,2,22,0,2,2,0.7,2,0.596522585552605,0.821404523915625,1
"arm_42611",12,2,23,0,1,2,0.3,2,0.601398313279134,0.818667155459452,0
"arm_32011",12,2,24,0,2,2,0.7,1,0.822077739336167,0.604951019442018,1
"arm_32115",12,2,25,0,2,2,0.7,1,0.841787447721027,0.62394008410102,1
"arm_11611",12,2,26,0,1,1,0.7,1,0.367896488984793,0.176585339941922,1
"arm_32213",12,2,27,0,1,2,0.3,1,0.85,0.648069217139444,1
"arm_11711",12,2,28,0,1,1,0.7,1,0.334753605037848,0.15,0
"arm_32311",12,2,29,0,1,2,0.3,1,0.85,0.66841458019637,1
"arm_32411",12,2,30,0,2,2,0.7,1,0.842475023283917,0.651536139896979,1
"arm_32511",12,2,31,0,2,2,0.7,1,0.80710161934536,0.702515891298998,0
"arm_32611",12,2,32,0,2,2,0.7,1,0.80786461110121,0.720136755030984,1
"arm_11811",12,2,33,0,1,1,0.7,1,0.383740434019304,0.198107046205919,1
"arm_42711",12,2,34,0,2,2,0.7,2,0.694084030393342,0.82041766304819,1
"arm_32711",12,2,35,0,2,2,0.7,1,0.820897732245599,0.655143091618153,1
"arm_32811",12,2,36,0,2,2,0.7,1,0.799079977796453,0.672644390206153,1
"arm_11911",12,2,37,0,2,1,0.3,1,0.375216047266847,0.15,1
"arm_12011",12,2,38,0,2,1,0.3,1,0.40736310664945,0.157538345403003,0
"arm_21011",12,2,39,0,1,1,0.7,2,0.15,0.418633583347909,0
"arm_32911",12,2,40,0,2,2,0.7,1,0.743141089163742,0.653629657322364,1
"arm_12115",12,2,41,0,1,1,0.7,1,0.379019134040965,0.194293896323486,1
"arm_33011",12,2,42,0,2,2,0.7,1,0.725663508496819,0.638702566152739,1
"arm_33115",12,2,43,0,2,2,0.7,1,0.739271130877537,0.65029018290762,0
"arm_42811",12,2,44,0,1,2,0.3,2,0.700036075950926,0.710869868421871,1
"arm_12213",12,2,45,0,1,1,0.7,1,0.421025906485778,0.267807449209776,0
"arm_12311",12,2,46,0,1,1,0.7,1,0.410968217545032,0.26504774084518,1
"arm_33213",12,2,47,0,2,2,0.7,1,0.721205193145041,0.746820766734684,0
"arm_42911",12,2,48,0,1,2,0.3,2,0.721735148009153,0.716271094650726,1
"arm_43011",12,2,49,0,2,2,0.7,2,0.722982907016919,0.72673893308522,1
"arm_12411",12,2,50,0,1,1,0.7,1,0.394320846448384,0.230102992101097,1
"arm_12511",12,3,1,1,1,1,0.7,1,0.385252569266595,0.284876391221769,0
"arm_43115",12,3,2,0,2,2,0.7,2,0.668674514367157,0.634031348129123,1
"arm_33311",12,3,3,0,2,2,0.7,1,0.628330030544299,0.642617574645812,1
"arm_33411",12,3,4,0,2,2,0.7,1,0.623234877903638,0.66197067710399,1
"arm_21115",12,3,5,0,1,1,0.7,2,0.290084193050566,0.353188697869299,1
"arm_43213",12,3,6,0,2,2,0.7,2,0.648186117187123,0.595728241539715,1
"arm_43311",12,3,7,0,1,2,0.3,2,0.620144190447034,0.572698434956578,1
"arm_43411",12,3,8,0,2,2,0.7,2,0.637672487463773,0.60156270175662,1
"arm_33511",12,3,9,0,2,2,0.7,1,0.585932620759775,0.609941441980965,0
"arm_21213",12,3,10,0,1,1,0.7,2,0.229995796566315,0.409105912286147,0
"arm_43511",12,3,11,0,2,2,0.7,2,0.639894120536609,0.661323197570724,1
"arm_33611",12,3,12,0,2,2,0.7,1,0.644568752872748,0.605921400887644,1
"arm_43611",12,3,13,0,2,2,0.7,2,0.557365720243867,0.652874160524955,1
"arm_43711",12,3,14,0,2,2,0.7,2,0.557081176503272,0.671266513715933,0
"arm_33711",12,3,15,0,2,2,0.7,1,0.714763276265456,0.56986367056403,1
"arm_33811",12,3,16,0,2,2,0.7,1,0.743185623079979,0.605940665726416,0
"arm_33911",12,3,17,0,2,2,0.7,1,0.73490584931272,0.619902375624092,1
"arm_43810",12,3,18,0,2,2,0.7,2,0.599809635086967,0.764892332677055,1
"arm_34011",12,3,19,0,1,2,0.3,1,0.766955919656842,0.592998147900146,1
"arm_12611",12,3,20,0,1,1,0.7,1,0.388623008068196,0.224233584166644,0
"arm_43910",12,3,21,0,2,2,0.7,2,0.611833403567202,0.779882047377851,1
"arm_12711",12,3,22,0,2,1,0.3,1,0.37838590946676,0.15,1
"arm_4409",12,3,23,0,2,2,0.7,2,0.601398313279134,0.818667155459452,1
"arm_44114",12,3,24,0,2,2,0.7,2,0.604951019442018,0.822077739336167,1
"arm_34115",12,3,25,0,2,2,0.7,1,0.841787447721027,0.62394008410102,1
"arm_12811",12,3,26,0,1,1,0.7,1,0.367896488984793,0.176585339941922,0
"arm_44211",12,3,27,0,2,2,0.7,2,0.648069217139444,0.85,0
"arm_34213",12,3,28,0,1,2,0.3,1,0.839122936293603,0.650650152140271,1
"arm_34311",12,3,29,0,2,2,0.7,1,0.85,0.66841458019637,1
"arm_21311",12,3,30,0,2,1,0.3,2,0.157252245979107,0.336339251423906,0
"arm_34411",12,3,31,0,1,2,0.3,1,0.80710161934536,0.702515891298998,1
"arm_12911",12,3,32,0,1,1,0.7,1,0.367571718057774,0.181724160845873,1
"arm_34511",12,3,33,0,2,2,0.7,1,0.808925613365771,0.712781882608025,1
"arm_34610",12,3,34,0,2,2,0.7,1,0.82041766304819,0.694084030393342,1
"arm_3479",12,3,35,0,2,2,0.7,1,0.820897732245599,0.655143091618153,0
"arm_13011",12,3,36,0,1,1,0.7,1,0.386576526990292,0.15,1
"arm_4439",12,3,37,0,1,2,0.3,2,0.651794942483461,0.801151045581874,0
"arm_21411",12,3,38,0,2,1,0.3,2,0.157538345403003,0.40736310664945,1
"arm_13115",12,3,39,0,2,1,0.3,1,0.418633583347909,0.15,0
"arm_21511",12,3,40,0,1,1,0.7,2,0.204868946785959,0.39609838709866,0
"arm_21611",12,3,41,0,2,1,0.3,2,0.194293896323486,0.379019134040965,0
"arm_21711",12,3,42,0,1,1,0.7,2,0.231916246520594,0.40144125610901,1
"arm_3489",12,3,43,0,2,2,0.7,1,0.739271130877537,0.65029018290762,1
"arm_21811",12,3,44,0,1,1,0.7,2,0.243477857712056,0.409081800661843,0
"arm_4447",12,3,45,0,1,2,0.3,2,0.697729241844021,0.688199418916735,1
"arm_3499",12,3,46,0,1,2,0.3,1,0.724980172221657,0.711615639671956,1
"arm_3508",12,3,47,0,1,2,0.3,1,0.721205193145041,0.746820766734684,1
"arm_35113",12,3,48,0,1,2,0.3,1,0.716271094650726,0.721735148009153,1
"arm_4457",12,3,49,0,1,2,0.3,2,0.722982907016919,0.72673893308522,1
"arm_13213",12,3,50,0,1,1,0.7,1,0.394320846448384,0.230102992101097,0
"arm_4467",12,4,1,1,2,2,0.7,2,0.690981198940426,0.630301613220945,1
"arm_4477",12,4,2,0,2,2,0.7,2,0.668674514367157,0.634031348129123,0
"arm_35210",12,4,3,0,2,2,0.7,1,0.628330030544299,0.642617574645812,1
"arm_21911",12,4,4,0,1,1,0.7,2,0.286257418800551,0.365505014802199,0
"arm_22011",12,4,5,0,2,1,0.3,2,0.290084193050566,0.353188697869299,0
"arm_22115",12,4,6,0,2,1,0.3,2,0.295145539793113,0.363773831871964,0
"arm_22213",12,4,7,0,1,1,0.7,2,0.288302941280675,0.34532258465971,0
"arm_13311",12,4,8,0,1,1,0.7,1,0.347213159187491,0.245109293125714,0
"arm_13410",12,4,9,0,1,1,0.7,1,0.370989221320241,0.251026597658731,1
"arm_13510",12,4,10,0,1,1,0.7,1,0.409105912286147,0.229995796566315,1
"arm_22311",12,4,11,0,1,1,0.7,2,0.24565033973724,0.426376228986611,1
"arm_13610",12,4,12,0,1,1,0.7,1,0.437707584038465,0.245331387447968,1
"arm_13710",12,4,13,0,2,1,0.3,1,0.411836787384408,0.215689371429802,0
"arm_3536",12,4,14,0,2,2,0.7,1,0.671266513715933,0.557081176503272,1
"arm_22411",12,4,15,0,2,1,0.3,2,0.206191544858984,0.420805875805011,0
"arm_22511",12,4,16,0,1,1,0.7,2,0.206903465813926,0.376128887386542,0
"arm_13810",12,4,17,0,1,1,0.7,1,0.379460456568304,0.235203318076015,1
"arm_3546",12,4,18,0,2,2,0.7,1,0.764892332677055,0.599809635086967,1
"arm_3556",12,4,19,0,2,2,0.7,1,0.766955919656842,0.592998147900146,1
"arm_3566",12,4,20,0,2,2,0.7,1,0.788565990612077,0.593977598036432,1
"arm_13910",12,4,21,0,1,1,0.7,1,0.377283926363739,0.183305705038965,0
"arm_22611",12,4,22,0,1,1,0.7,2,0.15,0.37838590946676,0
"arm_3575",12,4,23,0,2,2,0.7,1,0.818667155459452,0.601398313279134,1
"arm_14010",12,4,24,0,2,1,0.3,1,0.377559563676441,0.15,0
"arm_14114",12,4,25,0,2,1,0.3,1,0.360791761741981,0.185851623887392,0
"arm_22711",12,4,26,0,2,1,0.3,2,0.176585339941922,0.367896488984793,0
"arm_3585",12,4,27,0,2,2,0.7,1,0.85,0.648069217139444,1
"arm_3594",12,4,28,0,2,2,0.7,1,0.839122936293603,0.650650152140271,1
"arm_22811",12,4,29,0,1,1,0.7,2,0.155097280900406,0.328207760972645,0
"arm_3604",12,4,30,0,2,2,0.7,1,0.842475023283917,0.651536139896979,1
"arm_36110",12,4,31,0,2,2,0.7,1,0.80710161934536,0.702515891298998,1
"arm_3623",12,4,32,0,2,2,0.7,1,0.80786461110121,0.720136755030984,1
"arm_3633",12,4,33,0,2,2,0.7,1,0.808925613365771,0.712781882608025,1
"arm_14212",12,4,34,0,2,1,0.3,1,0.370019590791465,0.178395068948699,0
"arm_22910",12,4,35,0,2,1,0.3,2,0.153612375797345,0.399356742092644,0
"arm_4485",12,4,36,0,2,2,0.7,2,0.672644390206153,0.799079977796453,1
"arm_23010",12,4,37,0,2,1,0.3,2,0.15,0.375216047266847,0
"arm_3643",12,4,38,0,1,2,0.3,1,0.779605868255858,0.641663041391297,0
"arm_4495",12,4,39,0,2,2,0.7,2,0.621227512038867,0.760940670352322,1
"arm_4504",12,4,40,0,2,2,0.7,2,0.653629657322364,0.743141089163742,1
"arm_23114",12,4,41,0,1,1,0.7,2,0.194293896323486,0.379019134040965,0
"arm_45112",12,4,42,0,2,2,0.7,2,0.638702566152739,0.725663508496819,1
"arm_4525",12,4,43,0,2,2,0.7,2,0.65029018290762,0.739271130877537,1
"arm_4533",12,4,44,0,2,2,0.7,2,0.700036075950926,0.710869868421871,0
"arm_4542",12,4,45,0,2,2,0.7,2,0.697729241844021,0.688199418916735,1
"arm_23212",12,4,46,0,2,1,0.3,2,0.26504774084518,0.410968217545032,0
"arm_14310",12,4,47,0,2,1,0.3,1,0.418800909620453,0.249043568499248,0
"arm_23310",12,4,48,0,1,1,0.7,2,0.234457587175175,0.402552110846304,1
"arm_3653",12,4,49,0,2,2,0.7,1,0.72673893308522,0.722982907016919,1
"arm_4552",12,4,50,0,2,2,0.7,2,0.694831874512504,0.728565868493088,1
"arm_1170",13,1,1,1,1,1,0.7,1,0.385252569266595,0.284876391221769,1
"arm_4170",13,1,2,0,2,2,0.7,2,0.668674514367157,0.634031348129123,0
"arm_3170",13,1,3,0,2,2,0.7,1,0.628330030544299,0.642617574645812,0
"arm_290",13,1,4,0,1,1,0.7,2,0.286257418800551,0.365505014802199,0
"arm_1180",13,1,5,0,1,1,0.7,1,0.353188697869299,0.290084193050566,0
"arm_1260",13,1,6,0,2,1,0.3,1,0.363773831871964,0.295145539793113,0
"arm_2160",13,1,7,0,1,1,0.7,2,0.288302941280675,0.34532258465971,0
"arm_2260",13,1,8,0,1,1,0.7,2,0.245109293125714,0.347213159187491,0
"arm_1360",13,1,9,0,2,1,0.3,1,0.370989221320241,0.251026597658731,0
"arm_2350",13,1,10,0,1,1,0.7,2,0.229995796566315,0.409105912286147,0
"arm_4180",13,1,11,0,1,2,0.3,2,0.639894120536609,0.661323197570724,1
"arm_4260",13,1,12,0,2,2,0.7,2,0.605921400887644,0.644568752872748,1
"arm_2420",13,1,13,0,1,1,0.7,2,0.215689371429802,0.411836787384408,1
"arm_2514",13,1,14,0,1,1,0.7,2,0.179061258835738,0.427695735430651,0
"arm_2612",13,1,15,0,2,1,0.3,2,0.206191544858984,0.420805875805011,0
"arm_4360",13,1,16,0,2,2,0.7,2,0.605940665726416,0.743185623079979,1
"arm_1448",13,1,17,0,1,1,0.7,1,0.379460456568304,0.235203318076015,1
"arm_4440",13,1,18,0,2,2,0.7,2,0.599809635086967,0.764892332677055,1
"arm_4526",13,1,19,0,2,2,0.7,2,0.592998147900146,0.766955919656842,1
"arm_4619",13,1,20,0,2,2,0.7,2,0.593977598036432,0.788565990612077,1
"arm_4715",13,1,21,0,2,2,0.7,2,0.611833403567202,0.779882047377851,0
"arm_3180",13,1,22,0,1,2,0.3,1,0.821404523915625,0.596522585552605,1
"arm_1528",13,1,23,0,1,1,0.7,1,0.352523853586084,0.15,0
"arm_3260",13,1,24,0,2,2,0.7,1,0.822077739336167,0.604951019442018,1
"arm_1621",13,1,25,0,2,1,0.3,1,0.360791761741981,0.185851623887392,1
"arm_2712",13,1,26,0,1,1,0.7,2,0.176585339941922,0.367896488984793,0
"arm_3360",13,1,27,0,1,2,0.3,1,0.85,0.648069217139444,1
"arm_2812",13,1,28,0,1,1,0.7,2,0.15,0.334753605037848,1
"arm_1717",13,1,29,0,2,1,0.3,1,0.328207760972645,0.155097280900406,1
"arm_2912",13,1,30,0,1,1,0.7,2,0.157252245979107,0.336339251423906,0
"arm_1814",13,1,31,0,1,1,0.7,1,0.359176499880897,0.178665382702638,1
"arm_3460",13,1,32,0,2,2,0.7,1,0.80786461110121,0.720136755030984,0
"arm_3530",13,1,33,0,2,2,0.7,1,0.808925613365771,0.712781882608025,0
"arm_1912",13,1,34,0,1,1,0.7,1,0.370019590791465,0.178395068948699,0
"arm_11012",13,1,35,0,1,1,0.7,1,0.399356742092644,0.153612375797345,1
"arm_4813",13,1,36,0,1,2,0.3,2,0.672644390206153,0.799079977796453,1
"arm_4912",13,1,37,0,2,2,0.7,2,0.651794942483461,0.801151045581874,0
"arm_3624",13,1,38,0,1,2,0.3,1,0.779605868255858,0.641663041391297,1
"arm_11116",13,1,39,0,2,1,0.3,1,0.418633583347909,0.15,0
"arm_41012",13,1,40,0,2,2,0.7,2,0.653629657322364,0.743141089163742,0
"arm_11214",13,1,41,0,1,1,0.7,1,0.379019134040965,0.194293896323486,0
"arm_11312",13,1,42,0,1,1,0.7,1,0.40144125610901,0.231916246520594,0
"arm_11412",13,1,43,0,1,1,0.7,1,0.407508986275393,0.251893591214306,0
"arm_21012",13,1,44,0,1,1,0.7,2,0.243477857712056,0.409081800661843,0
"arm_3718",13,1,45,0,2,2,0.7,1,0.688199418916735,0.697729241844021,1
"arm_21116",13,1,46,0,1,1,0.7,2,0.26504774084518,0.410968217545032,0
"arm_3814",13,1,47,0,1,2,0.3,1,0.721205193145041,0.746820766734684,1
"arm_41116",13,1,48,0,2,2,0.7,2,0.721735148009153,0.716271094650726,1
"arm_3913",13,1,49,0,2,2,0.7,1,0.72673893308522,0.722982907016919,0
"arm_21214",13,1,50,0,2,1,0.3,2,0.230102992101097,0.394320846448384,0
"arm_11512",13,2,1,1,1,1,0.7,1,0.385252569266595,0.284876391221769,1
"arm_11612",13,2,2,0,2,1,0.3,1,0.409265575362475,0.297724128790337,0
"arm_21312",13,2,3,0,1,1,0.7,2,0.291420147360485,0.389950967391465,0
"arm_11712",13,2,4,0,1,1,0.7,1,0.365505014802199,0.286257418800551,0
"arm_41214",13,2,5,0,1,2,0.3,2,0.676626365424688,0.597596461954809,0
"arm_41312",13,2,6,0,2,2,0.7,2,0.648186117187123,0.595728241539715,1
"arm_31012",13,2,7,0,2,2,0.7,1,0.572698434956578,0.620144190447034,0
"arm_31116",13,2,8,0,2,2,0.7,1,0.60156270175662,0.637672487463773,0
"arm_21412",13,2,9,0,1,1,0.7,2,0.251026597658731,0.370989221320241,0
"arm_41412",13,2,10,0,2,2,0.7,2,0.619706954036258,0.617701154274217,1
"arm_41512",13,2,11,0,2,2,0.7,2,0.639894120536609,0.661323197570724,1
"arm_21512",13,2,12,0,2,1,0.3,2,0.245331387447968,0.437707584038465,0
"arm_41612",13,2,13,0,2,2,0.7,2,0.557365720243867,0.652874160524955,1
"arm_21612",13,2,14,0,2,1,0.3,2,0.179061258835738,0.427695735430651,1
"arm_21712",13,2,15,0,2,1,0.3,2,0.206191544858984,0.420805875805011,0
"arm_21812",13,2,16,0,2,1,0.3,2,0.206903465813926,0.376128887386542,0
"arm_41712",13,2,17,0,1,2,0.3,2,0.619902375624092,0.73490584931272,1
"arm_31214",13,2,18,0,2,2,0.7,1,0.764892332677055,0.599809635086967,1
"arm_41812",13,2,19,0,2,2,0.7,2,0.592998147900146,0.766955919656842,0
"arm_31312",13,2,20,0,1,2,0.3,1,0.788565990612077,0.593977598036432,1
"arm_31412",13,2,21,0,2,2,0.7,1,0.779882047377851,0.611833403567202,0
"arm_31512",13,2,22,0,1,2,0.3,1,0.821404523915625,0.596522585552605,1
"arm_21912",13,2,23,0,1,1,0.7,2,0.15,0.352523853586084,0
"arm_11812",13,2,24,0,1,1,0.7,1,0.377559563676441,0.15,0
"arm_11912",13,2,25,0,1,1,0.7,1,0.360791761741981,0.185851623887392,1
"arm_41912",13,2,26,0,1,2,0.3,2,0.648165741052743,0.85,1
"arm_12012",13,2,27,0,1,1,0.7,1,0.340449298035087,0.15,0
"arm_22012",13,2,28,0,1,1,0.7,2,0.15,0.334753605037848,0
"arm_22116",13,2,29,0,2,1,0.3,2,0.155097280900406,0.328207760972645,0
"arm_22214",13,2,30,0,1,1,0.7,2,0.157252245979107,0.336339251423906,0
"arm_22312",13,2,31,0,1,1,0.7,2,0.178665382702638,0.359176499880897,1
"arm_42012",13,2,32,0,1,2,0.3,2,0.720136755030984,0.80786461110121,0
"arm_22412",13,2,33,0,2,1,0.3,2,0.198107046205919,0.383740434019304,0
"arm_31612",13,2,34,0,1,2,0.3,1,0.82041766304819,0.694084030393342,1
"arm_31712",13,2,35,0,2,2,0.7,1,0.820897732245599,0.655143091618153,0
"arm_22512",13,2,36,0,2,1,0.3,2,0.15,0.386576526990292,0
"arm_31812",13,2,37,0,2,2,0.7,1,0.801151045581874,0.651794942483461,0
"arm_22612",13,2,38,0,1,1,0.7,2,0.157538345403003,0.40736310664945,0
"arm_22712",13,2,39,0,1,1,0.7,2,0.15,0.418633583347909,0
"arm_31912",13,2,40,0,2,2,0.7,1,0.743141089163742,0.653629657322364,1
"arm_32012",13,2,41,0,1,2,0.3,1,0.739602328276427,0.620998393481285,0
"arm_12116",13,2,42,0,1,1,0.7,1,0.40144125610901,0.231916246520594,0
"arm_42116",13,2,43,0,1,2,0.3,2,0.65029018290762,0.739271130877537,1
"arm_22812",13,2,44,0,1,1,0.7,2,0.243477857712056,0.409081800661843,0
"arm_42214",13,2,45,0,1,2,0.3,2,0.697729241844021,0.688199418916735,1
"arm_22911",13,2,46,0,2,1,0.3,2,0.26504774084518,0.410968217545032,0
"arm_42312",13,2,47,0,2,2,0.7,2,0.746820766734684,0.721205193145041,1
"arm_42412",13,2,48,0,1,2,0.3,2,0.721735148009153,0.716271094650726,0
"arm_32116",13,2,49,0,2,2,0.7,1,0.72673893308522,0.722982907016919,0
"arm_12214",13,2,50,0,1,1,0.7,1,0.394320846448384,0.230102992101097,1
"arm_23011",13,3,1,1,1,1,0.7,2,0.284876391221769,0.385252569266595,0
"arm_42512",13,3,2,0,2,2,0.7,2,0.668674514367157,0.634031348129123,0
"arm_42612",13,3,3,0,1,2,0.3,2,0.642617574645812,0.628330030544299,0
"arm_32214",13,3,4,0,2,2,0.7,1,0.623234877903638,0.66197067710399,1
"arm_32312",13,3,5,0,2,2,0.7,1,0.597596461954809,0.676626365424688,0
"arm_32412",13,3,6,0,2,2,0.7,1,0.595728241539715,0.648186117187123,0
"arm_32512",13,3,7,0,1,2,0.3,1,0.572698434956578,0.620144190447034,1
"arm_12312",13,3,8,0,1,1,0.7,1,0.347213159187491,0.245109293125714,0
"arm_32612",13,3,9,0,2,2,0.7,1,0.585932620759775,0.609941441980965,1
"arm_32712",13,3,10,0,2,2,0.7,1,0.617701154274217,0.619706954036258,0
"arm_32812",13,3,11,0,2,2,0.7,1,0.661323197570724,0.639894120536609,1
"arm_32912",13,3,12,0,2,2,0.7,1,0.644568752872748,0.605921400887644,0
"arm_33012",13,3,13,0,2,2,0.7,1,0.652874160524955,0.557365720243867,0
"arm_33116",13,3,14,0,2,2,0.7,1,0.671266513715933,0.557081176503272,1
"arm_33214",13,3,15,0,2,2,0.7,1,0.714763276265456,0.56986367056403,0
