"","subject","block","trial","first_trial_in_block","choice1","choice2","choice3","state1","state2","state3","expval_ch","reward","ev1","ev2","ev3","ev4","ev5","ev6","ev7","ev8"
"ev5255",11,4,42,0,2,1,1,1,2,3,0.743914546175392,1,0.642067611472861,0.551965215040883,0.196249919908516,0.29737875565601,0.743914546175392,0.48384331958369,0.365912479005344,0.646129478836391
"ev7168",11,4,43,0,2,2,1,1,2,4,0.389088881072906,1,0.637455516092352,0.534187393130342,0.209836646463538,0.330658063284723,0.759088655040357,0.504233445912619,0.389088881072906,0.705940466362426
"ev2252",11,4,44,0,1,1,2,1,1,1,0.525430640390736,0,0.681257786336042,0.525430640390736,0.231726913968308,0.332339490756681,0.794346641949883,0.523055953260671,0.383480378346855,0.691612182069463
"ev2262",11,4,45,0,1,1,2,1,1,1,0.528287451467374,1,0.715099766469841,0.528287451467374,0.231557076672399,0.332851473166701,0.786648452434489,0.515560501867562,0.380831674765118,0.659972153457498
"ev6215",11,4,46,0,2,1,2,1,2,3,0.544833856496097,0,0.751907258993195,0.517868639011331,0.224047884453074,0.319219557385974,0.76261957393641,0.544833856496097,0.370299175456697,0.650484141286215
"ev4183",11,4,47,0,1,2,2,1,1,2,0.314050767508407,0,0.741663463613199,0.497652166815395,0.239256292854955,0.314050767508407,0.765355404964181,0.545968585041825,0.363833319526219,0.666096485114353
"ev3219",11,4,48,0,1,2,1,1,1,2,0.243386171295662,1,0.719331312584166,0.545148489208526,0.243386171295662,0.31763930018647,0.773384100464829,0.548916230721039,0.373398148180176,0.664113152323393
"ev7178",11,4,49,0,2,2,1,1,2,4,0.392737660657736,0,0.761163136485166,0.570139871755698,0.2304260334896,0.350753294519836,0.790496386068054,0.539701197176218,0.392737660657736,0.68878410453427
"ev8504",11,4,50,0,2,2,2,1,2,4,0.694572313022536,1,0.744218171382287,0.571784259713133,0.229897929374717,0.381510899724423,0.791424126315197,0.549256526796676,0.386156828858707,0.694572313022536
"ev180",12,1,1,1,1,1,1,1,1,1,0.760424972651526,1,0.760424972651526,0.439450072054751,0.289653888810426,0.172816145676188,0.707592401374131,0.334465495706536,0.385761320590973,0.834571348433383
"ev5100",12,1,2,0,2,1,1,1,2,3,0.722738982788213,1,0.789999907105117,0.439272326558208,0.260797923451267,0.158297443138829,0.722738982788213,0.349965217777999,0.399920676335468,0.818801892290701
"ev1140",12,1,3,0,1,1,1,1,1,1,0.773604946593761,0,0.773604946593761,0.430429730231289,0.244699779170707,0.153365352688187,0.728624777959575,0.351370814347628,0.426838282102482,0.814595174335283
"ev269",12,1,4,0,1,1,2,1,1,1,0.420390765364761,0,0.753983225102081,0.420390765364761,0.251223635357942,0.15,0.737992354910672,0.38043810623674,0.419660386625864,0.817720215806401
"ev350",12,1,5,0,1,2,1,1,1,2,0.219342833968825,0,0.750573915364671,0.396335094306631,0.219342833968825,0.223753400623902,0.735003068697141,0.404083847397116,0.421758618457824,0.823764292413266
"ev5139",12,1,6,0,2,1,1,1,2,3,0.748042927459147,0,0.717578074291771,0.382712507381334,0.233275304597334,0.235349373720258,0.748042927459147,0.391592620064482,0.406893408222063,0.817213069499513
"ev2137",12,1,7,0,1,1,2,1,1,1,0.356219111100052,1,0.729890347810746,0.356219111100052,0.207903903692805,0.257432265001014,0.767266784252336,0.412866381206201,0.375246181170062,0.83657560054549
"ev3130",12,1,8,0,1,2,1,1,1,2,0.226165978121772,0,0.678181057230696,0.369504279055898,0.226165978121772,0.24267664768238,0.747922507096888,0.410865855497778,0.383158481710569,0.85
"ev2225",12,1,9,0,1,1,2,1,1,1,0.381139591334788,0,0.666326727836786,0.381139591334788,0.230792689368495,0.255570757297066,0.741149974385201,0.409229835992046,0.362584638981138,0.85
"ev649",12,1,10,0,2,1,2,1,2,3,0.371713309598114,0,0.664267564350425,0.387065978205069,0.237226735570172,0.237546494664117,0.727366107721273,0.371713309598114,0.354073209536457,0.85
"ev6129",12,1,11,0,2,1,2,1,2,3,0.364830767938413,1,0.649001005001413,0.423926967469698,0.240269105575688,0.226872543756232,0.700311525882645,0.364830767938413,0.368934483611978,0.823619886121008
"ev1238",12,1,12,0,1,1,1,1,1,1,0.624885166153375,1,0.624885166153375,0.413749572260182,0.255947175934914,0.254058203943706,0.680494031635607,0.360370856893116,0.385240851834341,0.819412251297942
"ev6216",12,1,13,0,2,1,2,1,2,3,0.366809594234006,1,0.612002245042837,0.42575018417124,0.234412095771291,0.292682103822385,0.648048151493292,0.366809594234006,0.365667336122421,0.822915845820014
"ev1326",12,1,14,0,1,1,1,1,1,1,0.629971686314681,1,0.629971686314681,0.44539302184182,0.215860696131273,0.337151357012849,0.644816702286022,0.393379286573747,0.351373588503456,0.84712940077237
"ev1415",12,1,15,0,1,1,1,1,1,1,0.618414109989207,1,0.618414109989207,0.425751732592396,0.223278448063642,0.379968812871881,0.663416920039306,0.419347997627387,0.369020913335382,0.781268861238521
"ev1512",12,1,16,0,1,1,1,1,1,1,0.617759256679524,0,0.617759256679524,0.481429044461836,0.228648353278101,0.376942939048074,0.667542553564429,0.408013109686221,0.337502176684369,0.792966877366122
"ev6311",12,1,17,0,2,1,2,1,2,3,0.434384140446442,0,0.593547451102501,0.459306119450557,0.240694286681726,0.40220279669341,0.669337911154789,0.434384140446442,0.287761153808504,0.809308423224939
"ev1611",12,1,18,0,1,1,1,1,1,1,0.561888589514053,0,0.561888589514053,0.451827919837324,0.23849589901636,0.421866828772653,0.66951712123927,0.406601116161581,0.280461636004203,0.787012926577545
"ev6410",12,1,19,0,2,1,2,1,2,3,0.411846681671736,0,0.535117917043921,0.459695007720571,0.230816885027423,0.434393094253333,0.676343630849847,0.411846681671736,0.300923488010063,0.800205580637173
"ev5228",12,1,20,0,2,1,1,1,2,3,0.650921889259663,1,0.530221119244898,0.477276834264806,0.217757604750414,0.394683959695251,0.650921889259663,0.39732636360014,0.307538464964998,0.825951063782161
"ev3220",12,1,21,0,1,2,1,1,1,2,0.205454481364698,1,0.480528511057037,0.492648615544837,0.205454481364698,0.388024448979413,0.67763318746219,0.375056000351508,0.294326003097917,0.798380353484183
"ev3313",12,1,22,0,1,2,1,1,1,2,0.189927689365639,0,0.438221650823243,0.499993656541339,0.189927689365639,0.405290725647691,0.640341082628059,0.367648943304604,0.283678457312568,0.773050695439211
"ev3411",12,1,23,0,1,2,1,1,1,2,0.220035956322824,0,0.444871792267633,0.504145451492324,0.220035956322824,0.414355080901142,0.662672015847752,0.370574322322638,0.272877088386358,0.765996126852772
"ev3510",12,1,24,0,1,2,1,1,1,2,0.260715862799819,0,0.476457549748301,0.508064581756728,0.260715862799819,0.378364056483177,0.671539380005709,0.355586066841705,0.244856322901169,0.773117620626742
"ev5326",12,1,25,0,2,1,1,1,2,3,0.68688033829491,1,0.484756709824315,0.536510578016351,0.301290422109052,0.357092878224774,0.68688033829491,0.367342206338161,0.258790797261401,0.774602552370613
"ev5420",12,1,26,0,2,1,1,1,2,3,0.702842906181472,1,0.496717896110968,0.521398364431075,0.322326547124317,0.36315541245302,0.702842906181472,0.357893970374597,0.254776369782696,0.788245894027535
"ev5520",12,1,27,0,2,1,1,1,2,3,0.6985020671456,0,0.474811012994847,0.50160262903053,0.339216339103417,0.368553575369897,0.6985020671456,0.345871965168597,0.266697855311237,0.767997395827197
"ev5618",12,1,28,0,2,1,1,1,2,3,0.745159705190616,1,0.470556839917169,0.48005434939505,0.30336538416857,0.375912195541984,0.745159705190616,0.347084946045226,0.25766562742769,0.760974246274691
"ev450",12,1,29,0,1,2,2,1,1,2,0.408983734951661,0,0.499410816842799,0.492155726780759,0.307586326741118,0.408983734951661,0.755127489600786,0.355919671607593,0.302350365363094,0.730419986160651
"ev4128",12,1,30,0,1,2,2,1,1,2,0.415075021453585,1,0.523863209960195,0.498811583002095,0.27640254045952,0.415075021453585,0.734580349793419,0.365071566969772,0.287038279546986,0.705706085527077
"ev4217",12,1,31,0,1,2,2,1,1,2,0.410441522242369,1,0.558952211779861,0.487799045097646,0.26858069477991,0.410441522242369,0.739938442904735,0.378295498082272,0.256275651886968,0.70989767604577
"ev5713",12,1,32,0,2,1,1,1,2,3,0.739323164894411,1,0.539619405517449,0.480474864170561,0.273553984174333,0.397413869427003,0.739323164894411,0.406580446943284,0.287095821527248,0.681982232719901
"ev369",12,1,33,0,1,2,1,1,1,2,0.243685442987947,1,0.565120476466355,0.508221458844173,0.243685442987947,0.406206543027537,0.738527837081008,0.403280069223876,0.287622740271935,0.672190779813511
"ev8170",12,1,34,0,2,2,2,1,2,4,0.639595743522946,1,0.584970280196559,0.509011170945603,0.245518577607155,0.399385101617901,0.745389223726956,0.417302882462116,0.296404799041737,0.639595743522946
"ev5812",12,1,35,0,2,1,1,1,2,3,0.74760327117949,1,0.597409471658306,0.509286373844718,0.252887222613869,0.370923768780495,0.74760327117949,0.429972732903227,0.318478809046646,0.657561452810199
"ev379",12,1,36,0,1,2,1,1,1,2,0.274349694297274,0,0.617671971871733,0.495809910038633,0.274349694297274,0.347834799494782,0.719635022107153,0.448607410425249,0.349281963079673,0.634026439424379
"ev8180",12,1,37,0,2,2,2,1,2,4,0.63997906795441,1,0.619100273861366,0.526744638005632,0.254191831616035,0.339646507804303,0.716120801209808,0.447685890180474,0.390375253557613,0.63997906795441
"ev5910",12,1,38,0,2,1,1,1,2,3,0.691334100239993,1,0.610310582389075,0.503313140033779,0.26527713962283,0.35241143341129,0.691334100239993,0.437768919837579,0.418337134533216,0.658826594599136
"ev5109",12,1,39,0,2,1,1,1,2,3,0.676985127264676,1,0.618356785785066,0.498707181012265,0.260366603324438,0.334522661185732,0.676985127264676,0.453692935109343,0.40062997020944,0.6437922803028
"ev8250",12,1,40,0,2,2,2,1,2,4,0.646050698817478,0,0.637863516294654,0.511768724908796,0.244755706204915,0.326725652687624,0.703423477001841,0.460571712066034,0.418774945792348,0.646050698817478
"ev51113",12,1,41,0,2,1,1,1,2,3,0.720187693358157,1,0.631922361435134,0.501753634956136,0.224217732373922,0.314024234150031,0.720187693358157,0.486063635369317,0.430968692404737,0.654579496959187
"ev659",12,1,42,0,2,1,2,1,2,3,0.48384331958369,0,0.642067611472861,0.551965215040883,0.196249919908516,0.29737875565601,0.743914546175392,0.48384331958369,0.365912479005344,0.646129478836391
"ev4312",12,1,43,0,1,2,2,1,1,2,0.330658063284723,0,0.637455516092352,0.534187393130342,0.209836646463538,0.330658063284723,0.759088655040357,0.504233445912619,0.389088881072906,0.705940466362426
"ev770",12,1,44,0,2,2,1,1,2,4,0.383480378346855,0,0.681257786336042,0.525430640390736,0.231726913968308,0.332339490756681,0.794346641949883,0.523055953260671,0.383480378346855,0.691612182069463
"ev2317",12,1,45,0,1,1,2,1,1,1,0.528287451467374,0,0.715099766469841,0.528287451467374,0.231557076672399,0.332851473166701,0.786648452434489,0.515560501867562,0.380831674765118,0.659972153457498
"ev51211",12,1,46,0,2,1,1,1,2,3,0.76261957393641,1,0.751907258993195,0.517868639011331,0.224047884453074,0.319219557385974,0.76261957393641,0.544833856496097,0.370299175456697,0.650484141286215
"ev8340",12,1,47,0,2,2,2,1,2,4,0.666096485114353,0,0.741663463613199,0.497652166815395,0.239256292854955,0.314050767508407,0.765355404964181,0.545968585041825,0.363833319526219,0.666096485114353
"ev4410",12,1,48,0,1,2,2,1,1,2,0.31763930018647,1,0.719331312584166,0.545148489208526,0.243386171295662,0.31763930018647,0.773384100464829,0.548916230721039,0.373398148180176,0.664113152323393
"ev4510",12,1,49,0,1,2,2,1,1,2,0.350753294519836,1,0.761163136485166,0.570139871755698,0.2304260334896,0.350753294519836,0.790496386068054,0.539701197176218,0.392737660657736,0.68878410453427
"ev469",12,1,50,0,1,2,2,1,1,2,0.381510899724423,0,0.744218171382287,0.571784259713133,0.229897929374717,0.381510899724423,0.791424126315197,0.549256526796676,0.386156828858707,0.694572313022536
"ev478",12,2,1,1,1,2,2,1,1,2,0.172816145676188,0,0.760424972651526,0.439450072054751,0.289653888810426,0.172816145676188,0.707592401374131,0.334465495706536,0.385761320590973,0.834571348433383
"ev1711",12,2,2,0,1,1,1,1,1,1,0.789999907105117,1,0.789999907105117,0.439272326558208,0.260797923451267,0.158297443138829,0.722738982788213,0.349965217777999,0.399920676335468,0.818801892290701
"ev488",12,2,3,0,1,2,2,1,1,2,0.153365352688187,0,0.773604946593761,0.430429730231289,0.244699779170707,0.153365352688187,0.728624777959575,0.351370814347628,0.426838282102482,0.814595174335283
"ev1811",12,2,4,0,1,1,1,1,1,1,0.753983225102081,0,0.753983225102081,0.420390765364761,0.251223635357942,0.15,0.737992354910672,0.38043810623674,0.419660386625864,0.817720215806401
"ev2413",12,2,5,0,1,1,2,1,1,1,0.396335094306631,0,0.750573915364671,0.396335094306631,0.219342833968825,0.223753400623902,0.735003068697141,0.404083847397116,0.421758618457824,0.823764292413266
"ev669",12,2,6,0,2,1,2,1,2,3,0.391592620064482,0,0.717578074291771,0.382712507381334,0.233275304597334,0.235349373720258,0.748042927459147,0.391592620064482,0.406893408222063,0.817213069499513
"ev1911",12,2,7,0,1,1,1,1,1,1,0.729890347810746,1,0.729890347810746,0.356219111100052,0.207903903692805,0.257432265001014,0.767266784252336,0.412866381206201,0.375246181170062,0.83657560054549
"ev7140",12,2,8,0,2,2,1,1,2,4,0.383158481710569,0,0.678181057230696,0.369504279055898,0.226165978121772,0.24267664768238,0.747922507096888,0.410865855497778,0.383158481710569,0.85
"ev2511",12,2,9,0,1,1,2,1,1,1,0.381139591334788,0,0.666326727836786,0.381139591334788,0.230792689368495,0.255570757297066,0.741149974385201,0.409229835992046,0.362584638981138,0.85
"ev11011",12,2,10,0,1,1,1,1,1,1,0.664267564350425,0,0.664267564350425,0.387065978205069,0.237226735570172,0.237546494664117,0.727366107721273,0.371713309598114,0.354073209536457,0.85
"ev7228",12,2,11,0,2,2,1,1,2,4,0.368934483611978,0,0.649001005001413,0.423926967469698,0.240269105575688,0.226872543756232,0.700311525882645,0.364830767938413,0.368934483611978,0.823619886121008
"ev2610",12,2,12,0,1,1,2,1,1,1,0.413749572260182,0,0.624885166153375,0.413749572260182,0.255947175934914,0.254058203943706,0.680494031635607,0.360370856893116,0.385240851834341,0.819412251297942
"ev11115",12,2,13,0,1,1,1,1,1,1,0.612002245042837,1,0.612002245042837,0.42575018417124,0.234412095771291,0.292682103822385,0.648048151493292,0.366809594234006,0.365667336122421,0.822915845820014
"ev11212",12,2,14,0,1,1,1,1,1,1,0.629971686314681,0,0.629971686314681,0.44539302184182,0.215860696131273,0.337151357012849,0.644816702286022,0.393379286573747,0.351373588503456,0.84712940077237
"ev7319",12,2,15,0,2,2,1,1,2,4,0.369020913335382,0,0.618414109989207,0.425751732592396,0.223278448063642,0.379968812871881,0.663416920039306,0.419347997627387,0.369020913335382,0.781268861238521
"ev279",12,2,16,0,1,1,2,1,1,1,0.481429044461836,1,0.617759256679524,0.481429044461836,0.228648353278101,0.376942939048074,0.667542553564429,0.408013109686221,0.337502176684369,0.792966877366122
"ev8429",12,2,17,0,2,2,2,1,2,4,0.809308423224939,1,0.593547451102501,0.459306119450557,0.240694286681726,0.40220279669341,0.669337911154789,0.434384140446442,0.287761153808504,0.809308423224939
"ev289",12,2,18,0,1,1,2,1,1,1,0.451827919837324,0,0.561888589514053,0.451827919837324,0.23849589901636,0.421866828772653,0.66951712123927,0.406601116161581,0.280461636004203,0.787012926577545
"ev497",12,2,19,0,1,2,2,1,1,2,0.434393094253333,1,0.535117917043921,0.459695007720571,0.230816885027423,0.434393094253333,0.676343630849847,0.411846681671736,0.300923488010063,0.800205580637173
"ev4107",12,2,20,0,1,2,2,1,1,2,0.394683959695251,0,0.530221119244898,0.477276834264806,0.217757604750414,0.394683959695251,0.650921889259663,0.39732636360014,0.307538464964998,0.825951063782161
"ev51310",12,2,21,0,2,1,1,1,2,3,0.67763318746219,1,0.480528511057037,0.492648615544837,0.205454481364698,0.388024448979413,0.67763318746219,0.375056000351508,0.294326003097917,0.798380353484183
"ev8524",12,2,22,0,2,2,2,1,2,4,0.773050695439211,1,0.438221650823243,0.499993656541339,0.189927689365639,0.405290725647691,0.640341082628059,0.367648943304604,0.283678457312568,0.773050695439211
"ev5149",12,2,23,0,2,1,1,1,2,3,0.662672015847752,1,0.444871792267633,0.504145451492324,0.220035956322824,0.414355080901142,0.662672015847752,0.370574322322638,0.272877088386358,0.765996126852772
"ev5159",12,2,24,0,2,1,1,1,2,3,0.671539380005709,0,0.476457549748301,0.508064581756728,0.260715862799819,0.378364056483177,0.671539380005709,0.355586066841705,0.244856322901169,0.773117620626742
"ev299",12,2,25,0,1,1,2,1,1,1,0.536510578016351,0,0.484756709824315,0.536510578016351,0.301290422109052,0.357092878224774,0.68688033829491,0.367342206338161,0.258790797261401,0.774602552370613
"ev8624",12,2,26,0,2,2,2,1,2,4,0.788245894027535,0,0.496717896110968,0.521398364431075,0.322326547124317,0.36315541245302,0.702842906181472,0.357893970374597,0.254776369782696,0.788245894027535
"ev678",12,2,27,0,2,1,2,1,2,3,0.345871965168597,1,0.474811012994847,0.50160262903053,0.339216339103417,0.368553575369897,0.6985020671456,0.345871965168597,0.266697855311237,0.767997395827197
"ev688",12,2,28,0,2,1,2,1,2,3,0.347084946045226,1,0.470556839917169,0.48005434939505,0.30336538416857,0.375912195541984,0.745159705190616,0.347084946045226,0.25766562742769,0.760974246274691
"ev698",12,2,29,0,2,1,2,1,2,3,0.355919671607593,0,0.499410816842799,0.492155726780759,0.307586326741118,0.408983734951661,0.755127489600786,0.355919671607593,0.302350365363094,0.730419986160651
"ev6108",12,2,30,0,2,1,2,1,2,3,0.365071566969772,0,0.523863209960195,0.498811583002095,0.27640254045952,0.415075021453585,0.734580349793419,0.365071566969772,0.287038279546986,0.705706085527077
"ev7414",12,2,31,0,2,2,1,1,2,4,0.256275651886968,0,0.558952211779861,0.487799045097646,0.26858069477991,0.410441522242369,0.739938442904735,0.378295498082272,0.256275651886968,0.70989767604577
"ev61112",12,2,32,0,2,1,2,1,2,3,0.406580446943284,1,0.539619405517449,0.480474864170561,0.273553984174333,0.397413869427003,0.739323164894411,0.406580446943284,0.287095821527248,0.681982232719901
"ev5168",12,2,33,0,2,1,1,1,2,3,0.738527837081008,0,0.565120476466355,0.508221458844173,0.243685442987947,0.406206543027537,0.738527837081008,0.403280069223876,0.287622740271935,0.672190779813511
"ev61210",12,2,34,0,2,1,2,1,2,3,0.417302882462116,1,0.584970280196559,0.509011170945603,0.245518577607155,0.399385101617901,0.745389223726956,0.417302882462116,0.296404799041737,0.639595743522946
"ev2109",12,2,35,0,1,1,2,1,1,1,0.509286373844718,1,0.597409471658306,0.509286373844718,0.252887222613869,0.370923768780495,0.74760327117949,0.429972732903227,0.318478809046646,0.657561452810199
"ev21114",12,2,36,0,1,1,2,1,1,1,0.495809910038633,0,0.617671971871733,0.495809910038633,0.274349694297274,0.347834799494782,0.719635022107153,0.448607410425249,0.349281963079673,0.634026439424379
"ev389",12,2,37,0,1,2,1,1,1,2,0.254191831616035,1,0.619100273861366,0.526744638005632,0.254191831616035,0.339646507804303,0.716120801209808,0.447685890180474,0.390375253557613,0.63997906795441
"ev399",12,2,38,0,1,2,1,1,1,2,0.26527713962283,0,0.610310582389075,0.503313140033779,0.26527713962283,0.35241143341129,0.691334100239993,0.437768919837579,0.418337134533216,0.658826594599136
"ev3108",12,2,39,0,1,2,1,1,1,2,0.260366603324438,1,0.618356785785066,0.498707181012265,0.260366603324438,0.334522661185732,0.676985127264676,0.453692935109343,0.40062997020944,0.6437922803028
"ev41113",12,2,40,0,1,2,2,1,1,2,0.326725652687624,1,0.637863516294654,0.511768724908796,0.244755706204915,0.326725652687624,0.703423477001841,0.460571712066034,0.418774945792348,0.646050698817478
"ev11310",12,2,41,0,1,1,1,1,1,1,0.631922361435134,1,0.631922361435134,0.501753634956136,0.224217732373922,0.314024234150031,0.720187693358157,0.486063635369317,0.430968692404737,0.654579496959187
"ev6136",12,2,42,0,2,1,2,1,2,3,0.48384331958369,0,0.642067611472861,0.551965215040883,0.196249919908516,0.29737875565601,0.743914546175392,0.48384331958369,0.365912479005344,0.646129478836391
"ev31113",12,2,43,0,1,2,1,1,1,2,0.209836646463538,0,0.637455516092352,0.534187393130342,0.209836646463538,0.330658063284723,0.759088655040357,0.504233445912619,0.389088881072906,0.705940466362426
"ev11410",12,2,44,0,1,1,1,1,1,1,0.681257786336042,1,0.681257786336042,0.525430640390736,0.231726913968308,0.332339490756681,0.794346641949883,0.523055953260671,0.383480378346855,0.691612182069463
"ev5178",12,2,45,0,2,1,1,1,2,3,0.786648452434489,0,0.715099766469841,0.528287451467374,0.231557076672399,0.332851473166701,0.786648452434489,0.515560501867562,0.380831674765118,0.659972153457498
"ev1158",12,2,46,0,1,1,1,1,1,1,0.751907258993195,0,0.751907258993195,0.517868639011331,0.224047884453074,0.319219557385974,0.76261957393641,0.544833856496097,0.370299175456697,0.650484141286215
"ev21211",12,2,47,0,1,1,2,1,1,1,0.497652166815395,0,0.741663463613199,0.497652166815395,0.239256292854955,0.314050767508407,0.765355404964181,0.545968585041825,0.363833319526219,0.666096485114353
"ev7512",12,2,48,0,2,2,1,1,2,4,0.373398148180176,0,0.719331312584166,0.545148489208526,0.243386171295662,0.31763930018647,0.773384100464829,0.548916230721039,0.373398148180176,0.664113152323393
"ev4129",12,2,49,0,1,2,2,1,1,2,0.350753294519836,0,0.761163136485166,0.570139871755698,0.2304260334896,0.350753294519836,0.790496386068054,0.539701197176218,0.392737660657736,0.68878410453427
"ev1168",12,2,50,0,1,1,1,1,1,1,0.744218171382287,1,0.744218171382287,0.571784259713133,0.229897929374717,0.381510899724423,0.791424126315197,0.549256526796676,0.386156828858707,0.694572313022536
"ev6145",12,3,1,1,2,1,2,1,2,3,0.334465495706536,0,0.760424972651526,0.439450072054751,0.289653888810426,0.172816145676188,0.707592401374131,0.334465495706536,0.385761320590973,0.834571348433383
"ev7611",12,3,2,0,2,2,1,1,2,4,0.399920676335468,1,0.789999907105117,0.439272326558208,0.260797923451267,0.158297443138829,0.722738982788213,0.349965217777999,0.399920676335468,0.818801892290701
"ev2138",12,3,3,0,1,1,2,1,1,1,0.430429730231289,1,0.773604946593761,0.430429730231289,0.244699779170707,0.153365352688187,0.728624777959575,0.351370814347628,0.426838282102482,0.814595174335283
"ev7711",12,3,4,0,2,2,1,1,2,4,0.419660386625864,0,0.753983225102081,0.420390765364761,0.251223635357942,0.15,0.737992354910672,0.38043810623674,0.419660386625864,0.817720215806401
"ev7811",12,3,5,0,2,2,1,1,2,4,0.421758618457824,0,0.750573915364671,0.396335094306631,0.219342833968825,0.223753400623902,0.735003068697141,0.404083847397116,0.421758618457824,0.823764292413266
"ev4136",12,3,6,0,1,2,2,1,1,2,0.235349373720258,1,0.717578074291771,0.382712507381334,0.233275304597334,0.235349373720258,0.748042927459147,0.391592620064482,0.406893408222063,0.817213069499513
"ev4146",12,3,7,0,1,2,2,1,1,2,0.257432265001014,1,0.729890347810746,0.356219111100052,0.207903903692805,0.257432265001014,0.767266784252336,0.412866381206201,0.375246181170062,0.83657560054549
"ev4156",12,3,8,0,1,2,2,1,1,2,0.24267664768238,1,0.678181057230696,0.369504279055898,0.226165978121772,0.24267664768238,0.747922507096888,0.410865855497778,0.383158481710569,0.85
"ev4164",12,3,9,0,1,2,2,1,1,2,0.255570757297066,0,0.666326727836786,0.381139591334788,0.230792689368495,0.255570757297066,0.741149974385201,0.409229835992046,0.362584638981138,0.85
"ev2147",12,3,10,0,1,1,2,1,1,1,0.387065978205069,0,0.664267564350425,0.387065978205069,0.237226735570172,0.237546494664117,0.727366107721273,0.371713309598114,0.354073209536457,0.85
"ev5188",12,3,11,0,2,1,1,1,2,3,0.700311525882645,0,0.649001005001413,0.423926967469698,0.240269105575688,0.226872543756232,0.700311525882645,0.364830767938413,0.368934483611978,0.823619886121008
"ev2157",12,3,12,0,1,1,2,1,1,1,0.413749572260182,0,0.624885166153375,0.413749572260182,0.255947175934914,0.254058203943706,0.680494031635607,0.360370856893116,0.385240851834341,0.819412251297942
"ev1178",12,3,13,0,1,1,1,1,1,1,0.612002245042837,1,0.612002245042837,0.42575018417124,0.234412095771291,0.292682103822385,0.648048151493292,0.366809594234006,0.365667336122421,0.822915845820014
"ev1188",12,3,14,0,1,1,1,1,1,1,0.629971686314681,1,0.629971686314681,0.44539302184182,0.215860696131273,0.337151357012849,0.644816702286022,0.393379286573747,0.351373588503456,0.84712940077237
"ev6154",12,3,15,0,2,1,2,1,2,3,0.419347997627387,0,0.618414109989207,0.425751732592396,0.223278448063642,0.379968812871881,0.663416920039306,0.419347997627387,0.369020913335382,0.781268861238521
"ev1198",12,3,16,0,1,1,1,1,1,1,0.617759256679524,1,0.617759256679524,0.481429044461836,0.228648353278101,0.376942939048074,0.667542553564429,0.408013109686221,0.337502176684369,0.792966877366122
"ev31211",12,3,17,0,1,2,1,1,1,2,0.240694286681726,0,0.593547451102501,0.459306119450557,0.240694286681726,0.40220279669341,0.669337911154789,0.434384140446442,0.287761153808504,0.809308423224939
"ev2167",12,3,18,0,1,1,2,1,1,1,0.451827919837324,1,0.561888589514053,0.451827919837324,0.23849589901636,0.421866828772653,0.66951712123927,0.406601116161581,0.280461636004203,0.787012926577545
"ev2177",12,3,19,0,1,1,2,1,1,1,0.459695007720571,0,0.535117917043921,0.459695007720571,0.230816885027423,0.434393094253333,0.676343630849847,0.411846681671736,0.300923488010063,0.800205580637173
"ev6164",12,3,20,0,2,1,2,1,2,3,0.39732636360014,0,0.530221119244898,0.477276834264806,0.217757604750414,0.394683959695251,0.650921889259663,0.39732636360014,0.307538464964998,0.825951063782161
"ev1208",12,3,21,0,1,1,1,1,1,1,0.480528511057037,0,0.480528511057037,0.492648615544837,0.205454481364698,0.388024448979413,0.67763318746219,0.375056000351508,0.294326003097917,0.798380353484183
"ev2186",12,3,22,0,1,1,2,1,1,1,0.499993656541339,1,0.438221650823243,0.499993656541339,0.189927689365639,0.405290725647691,0.640341082628059,0.367648943304604,0.283678457312568,0.773050695439211
"ev7910",12,3,23,0,2,2,1,1,2,4,0.272877088386358,1,0.444871792267633,0.504145451492324,0.220035956322824,0.414355080901142,0.662672015847752,0.370574322322638,0.272877088386358,0.765996126852772
"ev6174",12,3,24,0,2,1,2,1,2,3,0.355586066841705,0,0.476457549748301,0.508064581756728,0.260715862799819,0.378364056483177,0.671539380005709,0.355586066841705,0.244856322901169,0.773117620626742
"ev2196",12,3,25,0,1,1,2,1,1,1,0.536510578016351,0,0.484756709824315,0.536510578016351,0.301290422109052,0.357092878224774,0.68688033829491,0.367342206338161,0.258790797261401,0.774602552370613
"ev4174",12,3,26,0,1,2,2,1,1,2,0.36315541245302,1,0.496717896110968,0.521398364431075,0.322326547124317,0.36315541245302,0.702842906181472,0.357893970374597,0.254776369782696,0.788245894027535
"ev4184",12,3,27,0,1,2,2,1,1,2,0.368553575369897,0,0.474811012994847,0.50160262903053,0.339216339103417,0.368553575369897,0.6985020671456,0.345871965168597,0.266697855311237,0.767997395827197
"ev3138",12,3,28,0,1,2,1,1,1,2,0.30336538416857,0,0.470556839917169,0.48005434939505,0.30336538416857,0.375912195541984,0.745159705190616,0.347084946045226,0.25766562742769,0.760974246274691
"ev71010",12,3,29,0,2,2,1,1,2,4,0.302350365363094,0,0.499410816842799,0.492155726780759,0.307586326741118,0.408983734951661,0.755127489600786,0.355919671607593,0.302350365363094,0.730419986160651
"ev12113",12,3,30,0,1,1,1,1,1,1,0.523863209960195,1,0.523863209960195,0.498811583002095,0.27640254045952,0.415075021453585,0.734580349793419,0.365071566969772,0.287038279546986,0.705706085527077
