"","subject","block","trial","first_trial_in_block","choice1","state","state_prob","choice2","expval_ch","expval_unch","reward"
"arm_489",1,7,59,0,2,2,0.7,2,0.222323304140197,0.644099837235957,0
"arm_2192",1,7,60,0,1,1,0.7,2,0.401435473492143,0.60606923673499,0
"arm_1193",1,7,61,0,2,1,0.3,1,0.607157352114861,0.392820617118909,1
"arm_3184",1,7,62,0,2,2,0.7,1,0.595662951112278,0.198899953975849,0
"arm_490",1,7,63,0,2,2,0.7,2,0.19441959196696,0.595323940203628,0
"arm_3185",1,7,64,0,2,2,0.7,1,0.593619283788478,0.212375929450216,1
"arm_1194",1,7,65,0,1,1,0.7,1,0.604155795805516,0.390300433363005,1
"arm_1195",1,7,66,0,1,1,0.7,1,0.603497300659086,0.377520834248303,0
"arm_3186",1,7,67,0,2,2,0.7,1,0.655998245610204,0.182139605628007,0
"arm_3187",1,7,68,0,2,2,0.7,1,0.666441497915453,0.17450773185385,1
"arm_491",1,7,69,0,1,2,0.3,2,0.172447914954193,0.667672511509584,0
"arm_3188",1,7,70,0,1,2,0.3,1,0.701342152639575,0.177455417945947,1
"arm_492",1,7,71,0,2,2,0.7,2,0.203220936079591,0.718283744951783,0
"arm_3189",1,7,72,0,1,2,0.3,1,0.74387997341321,0.17614390677794,0
"arm_1196",1,7,73,0,1,1,0.7,1,0.559191711089424,0.497606202533868,1
"arm_3190",1,7,74,0,1,2,0.3,1,0.731339444212165,0.212392086207273,0
"arm_2193",1,7,75,0,1,1,0.7,2,0.467101250740509,0.56095280883118,0
"arm_3191",1,7,76,0,2,2,0.7,1,0.766737927636898,0.243999397410442,1
"arm_1197",1,7,77,0,1,1,0.7,1,0.560469645464056,0.463414933013629,1
"arm_1198",1,7,78,0,1,1,0.7,1,0.57289530774135,0.463160061049826,0
"arm_1199",1,7,79,0,2,1,0.3,1,0.569240764196709,0.486731667117929,1
"arm_2194",1,7,80,0,1,1,0.7,2,0.493498197165082,0.597049128203239,0
"arm_3192",1,7,81,0,2,2,0.7,1,0.841123771905166,0.180924537517826,1
"arm_1200",1,7,82,0,2,1,0.3,1,0.571864122650255,0.45094095578476,1
"arm_3193",1,7,83,0,1,2,0.3,1,0.830639253877881,0.18017363317169,1
"arm_1201",1,7,84,0,1,1,0.7,1,0.582445678244865,0.473761101485774,1
"arm_3194",1,7,85,0,2,2,0.7,1,0.834067775798374,0.1738260616548,1
"arm_493",1,7,86,0,2,2,0.7,2,0.159931988888732,0.843182978217455,0
"arm_2195",1,7,87,0,1,1,0.7,2,0.434035577412757,0.55932739252903,0
"arm_1202",1,7,88,0,1,1,0.7,1,0.580512804310192,0.42764130280086,1
"arm_1203",1,7,89,0,1,1,0.7,1,0.580989350200439,0.39923929691092,1
"arm_1204",1,7,90,0,1,1,0.7,1,0.599639142927417,0.39411194616297,1
"arm_3195",1,7,91,0,2,2,0.7,1,0.85,0.178253240233135,1
"arm_1205",1,7,92,0,1,1,0.7,1,0.549569406638358,0.389121541594598,1
"arm_1206",1,7,93,0,1,1,0.7,1,0.538443285641434,0.373370739111337,0
"arm_3196",1,7,94,0,2,2,0.7,1,0.840235769775585,0.187743529932193,1
"arm_3197",1,7,95,0,2,2,0.7,1,0.828562218906123,0.189087565874192,1
"arm_1207",1,7,96,0,1,1,0.7,1,0.553161653504878,0.374030433555901,1
"arm_1208",1,7,97,0,1,1,0.7,1,0.539632663184554,0.345566170630004,0
"arm_2196",1,7,98,0,2,1,0.3,2,0.326770909884117,0.583065452331366,1
"arm_1209",1,7,99,0,2,1,0.3,1,0.561131779871105,0.354584782244338,1
"arm_3198",1,7,100,0,1,2,0.3,1,0.816353768765892,0.180929001556825,1
"arm_2197",1,8,1,1,2,1,0.3,2,0.811014193249866,0.626039236597717,0
"arm_2198",1,8,2,0,1,1,0.7,2,0.804461970331308,0.624409381985164,1
"arm_494",1,8,3,0,1,2,0.3,2,0.362838839076836,0.389934703139593,0
"arm_3199",1,8,4,0,2,2,0.7,1,0.410631662928431,0.342367099595501,1
"arm_1210",1,8,5,0,1,1,0.7,1,0.582145124933427,0.799131942500928,0
"arm_3200",1,8,6,0,1,2,0.3,1,0.375894101734443,0.309348598092219,1
"arm_3201",1,8,7,0,1,2,0.3,1,0.357020862074563,0.318920176482183,0
"arm_3202",1,8,8,0,2,2,0.7,1,0.355088088015641,0.34300684204171,0
"arm_2199",1,8,9,0,1,1,0.7,2,0.803754707561172,0.540744303473394,1
"arm_3203",1,8,10,0,2,2,0.7,1,0.385051807083754,0.334832779556856,1
"arm_2200",1,8,11,0,1,1,0.7,2,0.778245693166322,0.567471580194261,1
"arm_3204",1,8,12,0,1,2,0.3,1,0.442750046722211,0.313269202309019,1
"arm_3205",1,8,13,0,2,2,0.7,1,0.46744569729546,0.302848405643044,0
"arm_2201",1,8,14,0,1,1,0.7,2,0.745579561371122,0.579323868220935,0
"arm_2202",1,8,15,0,2,1,0.3,2,0.764663575672768,0.563849538367637,1
"arm_2203",1,8,16,0,2,1,0.3,2,0.77164651372646,0.570327247083237,1
"arm_2204",1,8,17,0,1,1,0.7,2,0.750279453965711,0.555444541623418,1
"arm_2205",1,8,18,0,2,1,0.3,2,0.746856055666699,0.616875561864938,0
"arm_3206",1,8,19,0,2,2,0.7,1,0.507577327505425,0.260993357913743,0
"arm_3207",1,8,20,0,1,2,0.3,1,0.51817404012025,0.262166623081047,1
"arm_3208",1,8,21,0,1,2,0.3,1,0.543455064316593,0.25269953227223,1
"arm_3209",1,8,22,0,2,2,0.7,1,0.537953295598998,0.262461211044063,1
"arm_3210",1,8,23,0,2,2,0.7,1,0.570557381343741,0.268744532323196,1
"arm_1211",1,8,24,0,1,1,0.7,1,0.679088760987804,0.718239281754338,1
"arm_2206",1,8,25,0,1,1,0.7,2,0.734841743896745,0.66027488101883,1
"arm_1212",1,8,26,0,1,1,0.7,1,0.638767232594421,0.70665375976731,1
"arm_3211",1,8,27,0,2,2,0.7,1,0.568697733006492,0.233884436080586,1
"arm_2207",1,8,28,0,2,1,0.3,2,0.642309745710338,0.654171496103575,1
"arm_3212",1,8,29,0,2,2,0.7,1,0.539390854261002,0.246097771389972,1
"arm_1213",1,8,30,0,1,1,0.7,1,0.66006861150163,0.612519104370519,1
"arm_2208",1,8,31,0,1,1,0.7,2,0.577768432704832,0.653185413551313,1
"arm_3213",1,8,32,0,1,2,0.3,1,0.564973039519105,0.29253232122368,0
"arm_3214",1,8,33,0,1,2,0.3,1,0.546505651229936,0.298660066894293,0
"arm_3215",1,8,34,0,2,2,0.7,1,0.521384043647176,0.292696272473879,0
"arm_3216",1,8,35,0,1,2,0.3,1,0.49504557024469,0.283146868030215,1
"arm_2209",1,8,36,0,2,1,0.3,2,0.5428046935304,0.661218235010881,1
"arm_2210",1,8,37,0,1,1,0.7,2,0.51600965762977,0.666583165753011,0
"arm_495",1,8,38,0,2,2,0.7,2,0.280791283913213,0.555164032407605,0
"arm_1214",1,8,39,0,1,1,0.7,1,0.674341978811434,0.516508412594547,0
"arm_3217",1,8,40,0,1,2,0.3,1,0.552292091349005,0.246779783252526,0
"arm_3218",1,8,41,0,1,2,0.3,1,0.572909309069035,0.259821428014149,0
"arm_1215",1,8,42,0,2,1,0.3,1,0.667996185219363,0.488988796462335,1
"arm_3219",1,8,43,0,2,2,0.7,1,0.569239123149965,0.219057432910993,0
"arm_496",1,8,44,0,2,2,0.7,2,0.245211470140452,0.525560308972457,0
"arm_1216",1,8,45,0,2,1,0.3,1,0.618451379737479,0.472334489199681,1
"arm_1217",1,8,46,0,2,1,0.3,1,0.626297948471847,0.49064230429065,1
"arm_497",1,8,47,0,1,2,0.3,2,0.31226312581309,0.56455767261344,0
"arm_498",1,8,48,0,2,2,0.7,2,0.317853984824376,0.576563749122747,0
"arm_1218",1,8,49,0,1,1,0.7,1,0.625446650215277,0.488505604120136,1
"arm_2211",1,8,50,0,1,1,0.7,2,0.463899976693743,0.614935756626298,0
"arm_499",1,8,51,0,2,2,0.7,2,0.301271438962574,0.582422636235331,0
"arm_1219",1,8,52,0,1,1,0.7,1,0.596002223916637,0.421142862539474,1
"arm_3220",1,8,53,0,2,2,0.7,1,0.611983895779734,0.343910739411396,0
"arm_4100",1,8,54,0,1,2,0.3,2,0.32906278891705,0.614654954576744,0
"arm_2212",1,8,55,0,1,1,0.7,2,0.448792050824595,0.610811582949799,0
"arm_3221",1,8,56,0,1,2,0.3,1,0.630909479085518,0.252856467252175,1
"arm_1220",1,8,57,0,2,1,0.3,1,0.624813840828974,0.39908823711898,1
"arm_4101",1,8,58,0,2,2,0.7,2,0.232481919732966,0.625209105752999,0
"arm_3222",1,8,59,0,2,2,0.7,1,0.644099837235957,0.222323304140197,0
"arm_2213",1,8,60,0,1,1,0.7,2,0.401435473492143,0.60606923673499,0
"arm_4102",1,8,61,0,1,2,0.3,2,0.199996660115835,0.593245294962244,0
"arm_1221",1,8,62,0,1,1,0.7,1,0.593187040979918,0.417522381996992,1
"arm_1222",1,8,63,0,1,1,0.7,1,0.582803326667735,0.431550101628404,1
"arm_4103",1,8,64,0,1,2,0.3,2,0.212375929450216,0.593619283788478,1
"arm_3223",1,8,65,0,2,2,0.7,1,0.608364683336027,0.217903884953074,1
"arm_1223",1,8,66,0,1,1,0.7,1,0.603497300659086,0.377520834248303,1
"arm_1224",1,8,67,0,2,1,0.3,1,0.58824028580019,0.405631092053974,0
"arm_3224",1,8,68,0,1,2,0.3,1,0.666441497915453,0.17450773185385,1
"arm_2214",1,8,69,0,2,1,0.3,2,0.444121376733888,0.562241433524815,0
"arm_3225",1,8,70,0,2,2,0.7,1,0.701342152639575,0.177455417945947,1
"arm_4104",1,8,71,0,2,2,0.7,2,0.203220936079591,0.718283744951783,0
"arm_4105",1,8,72,0,1,2,0.3,2,0.17614390677794,0.74387997341321,0
"arm_3226",1,8,73,0,2,2,0.7,1,0.735005071066063,0.195394622037204,0
"arm_3227",1,8,74,0,2,2,0.7,1,0.731339444212165,0.212392086207273,0
"arm_3228",1,8,75,0,1,2,0.3,1,0.76444534415111,0.226007644960647,1
"arm_1225",1,8,76,0,1,1,0.7,1,0.550610333061872,0.459982776908491,1
"arm_1226",1,8,77,0,1,1,0.7,1,0.560469645464056,0.463414933013629,1
"arm_1227",1,8,78,0,1,1,0.7,1,0.57289530774135,0.463160061049826,0
"arm_4106",1,8,79,0,2,2,0.7,2,0.166688157127413,0.825790825022614,0
"arm_3229",1,8,80,0,1,2,0.3,1,0.85,0.183949865245812,0
"arm_2215",1,8,81,0,2,1,0.3,2,0.470139990465562,0.551105975526399,0
"arm_1228",1,8,82,0,2,1,0.3,1,0.571864122650255,0.45094095578476,1
"arm_1229",1,8,83,0,2,1,0.3,1,0.586658090968746,0.44168209745729,1
"arm_1230",1,8,84,0,2,1,0.3,1,0.582445678244865,0.473761101485774,1
"arm_1231",1,8,85,0,2,1,0.3,1,0.584303509416435,0.44391833152023,1
"arm_1232",1,8,86,0,1,1,0.7,1,0.588409998646484,0.42941952312394,1
"arm_3230",1,8,87,0,1,2,0.3,1,0.85,0.15,1
"arm_1233",1,8,88,0,1,1,0.7,1,0.580512804310192,0.42764130280086,1
"arm_3231",1,8,89,0,2,2,0.7,1,0.85,0.163949039542318,1
"arm_3232",1,8,90,0,2,2,0.7,1,0.85,0.159255995132723,1
"arm_3233",1,8,91,0,2,2,0.7,1,0.85,0.178253240233135,1
"arm_1234",1,8,92,0,1,1,0.7,1,0.549569406638358,0.389121541594598,1
"arm_3234",1,8,93,0,2,2,0.7,1,0.85,0.159234591448223,0
"arm_3235",1,8,94,0,2,2,0.7,1,0.840235769775585,0.187743529932193,1
"arm_1235",1,8,95,0,1,1,0.7,1,0.516795752822834,0.392621344284763,1
"arm_1236",1,8,96,0,1,1,0.7,1,0.553161653504878,0.374030433555901,1
"arm_4107",1,8,97,0,2,2,0.7,2,0.187684930957598,0.8014420598524,0
"arm_1237",1,8,98,0,1,1,0.7,1,0.583065452331366,0.326770909884117,1
"arm_3236",1,8,99,0,2,2,0.7,1,0.844824755131694,0.203705594942418,1
"arm_1238",1,8,100,0,1,1,0.7,1,0.55381722263349,0.387918987828331,1
"arm_2216",1,9,1,1,2,1,0.3,2,0.811014193249866,0.626039236597717,1
"arm_1239",1,9,2,0,1,1,0.7,1,0.624409381985164,0.804461970331308,0
"arm_2217",1,9,3,0,1,1,0.7,2,0.811280700208005,0.602428398847714,0
"arm_3237",1,9,4,0,1,2,0.3,1,0.410631662928431,0.342367099595501,0
"arm_1240",1,9,5,0,2,1,0.3,1,0.582145124933427,0.799131942500928,1
"arm_1241",1,9,6,0,2,1,0.3,1,0.591700678541625,0.821570245870518,0
"arm_4108",1,9,7,0,2,2,0.7,2,0.318920176482183,0.357020862074563,1
"arm_2218",1,9,8,0,1,1,0.7,2,0.827551180887493,0.578427617487159,1
"arm_3238",1,9,9,0,2,2,0.7,1,0.362231950177925,0.339469743489062,1
"arm_1242",1,9,10,0,1,1,0.7,1,0.579876587932845,0.797762911603807,0
"arm_1243",1,9,11,0,2,1,0.3,1,0.567471580194261,0.778245693166322,0
"arm_3239",1,9,12,0,1,2,0.3,1,0.442750046722211,0.313269202309019,1
"arm_2219",1,9,13,0,2,1,0.3,2,0.767967986842652,0.578808378222077,1
"arm_2220",1,9,14,0,1,1,0.7,2,0.745579561371122,0.579323868220935,1
"arm_4109",1,9,15,0,2,2,0.7,2,0.263562968720919,0.500884994909805,0
"arm_4110",1,9,16,0,2,2,0.7,2,0.272034759437116,0.551144270835201,0
"arm_2221",1,9,17,0,1,1,0.7,2,0.750279453965711,0.555444541623418,1
"arm_2222",1,9,18,0,1,1,0.7,2,0.746856055666699,0.616875561864938,1
"arm_3240",1,9,19,0,2,2,0.7,1,0.507577327505425,0.260993357913743,1
"arm_3241",1,9,20,0,1,2,0.3,1,0.51817404012025,0.262166623081047,1
"arm_3242",1,9,21,0,1,2,0.3,1,0.543455064316593,0.25269953227223,0
"arm_2223",1,9,22,0,1,1,0.7,2,0.749569717624699,0.622777157845062,0
"arm_2224",1,9,23,0,1,1,0.7,2,0.718995046563517,0.650138189106422,0
"arm_2225",1,9,24,0,1,1,0.7,2,0.718239281754338,0.679088760987804,1
"arm_3243",1,9,25,0,1,2,0.3,1,0.561172681251606,0.24320093522634,1
"arm_4111",1,9,26,0,2,2,0.7,2,0.251344700204939,0.582885745864753,0
"arm_1244",1,9,27,0,1,1,0.7,1,0.623579413044209,0.683780403424127,0
"arm_3244",1,9,28,0,2,2,0.7,1,0.550546654732115,0.259795029593619,1
"arm_2226",1,9,29,0,1,1,0.7,2,0.62236678246357,0.651973781103356,1
"arm_3245",1,9,30,0,1,2,0.3,1,0.552203048530623,0.248767837141352,1
"arm_3246",1,9,31,0,2,2,0.7,1,0.57187197558135,0.276152179295978,0
"arm_2227",1,9,32,0,1,1,0.7,2,0.569323444055443,0.684716796887437,0
"arm_3247",1,9,33,0,2,2,0.7,1,0.546505651229936,0.298660066894293,0
"arm_2228",1,9,34,0,1,1,0.7,2,0.561176433457249,0.662731200235474,1
"arm_3248",1,9,35,0,2,2,0.7,1,0.49504557024469,0.283146868030215,1
"arm_3249",1,9,36,0,2,2,0.7,1,0.520641167340943,0.268955211686558,1
"arm_2229",1,9,37,0,1,1,0.7,2,0.51600965762977,0.666583165753011,0
"arm_2230",1,9,38,0,2,1,0.3,2,0.518649866518096,0.643856875378733,1
"arm_3250",1,9,39,0,2,2,0.7,1,0.542290297471862,0.25404372614699,1
"arm_3251",1,9,40,0,2,2,0.7,1,0.552292091349005,0.246779783252526,0
"arm_2231",1,9,41,0,1,1,0.7,2,0.522397415960476,0.697582853388659,1
"arm_4112",1,9,42,0,2,2,0.7,2,0.228749139011719,0.569945005925493,0
"arm_3252",1,9,43,0,2,2,0.7,1,0.569239123149965,0.219057432910993,0
"arm_2232",1,9,44,0,1,1,0.7,2,0.470910227978047,0.633725809785207,1
"arm_2233",1,9,45,0,1,1,0.7,2,0.472334489199681,0.618451379737479,0
"arm_2234",1,9,46,0,1,1,0.7,2,0.49064230429065,0.626297948471847,1
"arm_3253",1,9,47,0,2,2,0.7,1,0.56455767261344,0.31226312581309,1
"arm_3254",1,9,48,0,1,2,0.3,1,0.576563749122747,0.317853984824376,1
"arm_3255",1,9,49,0,1,2,0.3,1,0.5655349938533,0.334622715291295,0
"arm_4113",1,9,50,0,2,2,0.7,2,0.311810287868049,0.591028047001584,0
"arm_4114",1,9,51,0,2,2,0.7,2,0.301271438962574,0.582422636235331,0
"arm_3256",1,9,52,0,2,2,0.7,1,0.58453175720909,0.275758544005599,0
"arm_2235",1,9,53,0,1,1,0.7,2,0.40644003838258,0.587009394355134,0
"arm_1245",1,9,54,0,2,1,0.3,1,0.603937210373284,0.445695342213608,0
"arm_1246",1,9,55,0,1,1,0.7,1,0.610811582949799,0.448792050824595,1
"arm_2236",1,9,56,0,1,1,0.7,2,0.415673020951986,0.626586556870599,0
"arm_1247",1,9,57,0,1,1,0.7,1,0.624813840828974,0.39908823711898,1
"arm_3257",1,9,58,0,2,2,0.7,1,0.625209105752999,0.232481919732966,0
"arm_2237",1,9,59,0,1,1,0.7,2,0.398513521903073,0.618451570600716,1
"arm_1248",1,9,60,0,2,1,0.3,1,0.60606923673499,0.401435473492143,1
"arm_4115",1,9,61,0,2,2,0.7,2,0.199996660115835,0.593245294962244,0
"arm_3258",1,9,62,0,2,2,0.7,1,0.595662951112278,0.198899953975849,0
"arm_4116",1,9,63,0,2,2,0.7,2,0.19441959196696,0.595323940203628,0
"arm_2238",1,9,64,0,1,1,0.7,2,0.398727776681708,0.558843522029535,0
"arm_3259",1,9,65,0,1,2,0.3,1,0.608364683336027,0.217903884953074,0
"arm_1249",1,9,66,0,1,1,0.7,1,0.603497300659086,0.377520834248303,0
"arm_2239",1,9,67,0,1,1,0.7,2,0.405631092053974,0.58824028580019,1
"arm_3260",1,9,68,0,1,2,0.3,1,0.666441497915453,0.17450773185385,1
"arm_3261",1,9,69,0,1,2,0.3,1,0.667672511509584,0.172447914954193,1
"arm_3262",1,9,70,0,1,2,0.3,1,0.701342152639575,0.177455417945947,0
"arm_3263",1,9,71,0,2,2,0.7,1,0.718283744951783,0.203220936079591,1
"arm_1250",1,9,72,0,1,1,0.7,1,0.593705025023944,0.48968360216275,0
"arm_1251",1,9,73,0,2,1,0.3,1,0.559191711089424,0.497606202533868,0
"arm_2240",1,9,74,0,1,1,0.7,2,0.465060396794738,0.556020074328776,1
"arm_2241",1,9,75,0,1,1,0.7,2,0.467101250740509,0.56095280883118,0
"arm_2242",1,9,76,0,1,1,0.7,2,0.459982776908491,0.550610333061872,1
"arm_2243",1,9,77,0,1,1,0.7,2,0.463414933013629,0.560469645464056,0
"arm_3264",1,9,78,0,2,2,0.7,1,0.8132247241745,0.18434228191322,1
"arm_2244",1,9,79,0,1,1,0.7,2,0.486731667117929,0.569240764196709,0
"arm_3265",1,9,80,0,1,2,0.3,1,0.85,0.183949865245812,1
"arm_3266",1,9,81,0,1,2,0.3,1,0.841123771905166,0.180924537517826,1
"arm_2245",1,9,82,0,2,1,0.3,2,0.45094095578476,0.571864122650255,0
"arm_1252",1,9,83,0,1,1,0.7,1,0.586658090968746,0.44168209745729,1
"arm_2246",1,9,84,0,2,1,0.3,2,0.473761101485774,0.582445678244865,1
"arm_2247",1,9,85,0,1,1,0.7,2,0.44391833152023,0.584303509416435,0
"arm_1253",1,9,86,0,2,1,0.3,1,0.588409998646484,0.42941952312394,1
"arm_3267",1,9,87,0,2,2,0.7,1,0.85,0.15,1
"arm_3268",1,9,88,0,2,2,0.7,1,0.830586006613192,0.15,1
"arm_1254",1,9,89,0,1,1,0.7,1,0.580989350200439,0.39923929691092,1
"arm_3269",1,9,90,0,2,2,0.7,1,0.85,0.159255995132723,0
"arm_1255",1,9,91,0,2,1,0.3,1,0.593633478774012,0.391144026124178,0
"arm_2248",1,9,92,0,2,1,0.3,2,0.389121541594598,0.549569406638358,0
"arm_2249",1,9,93,0,2,1,0.3,2,0.373370739111337,0.538443285641434,0
"arm_3270",1,9,94,0,1,2,0.3,1,0.840235769775585,0.187743529932193,1
"arm_1256",1,9,95,0,1,1,0.7,1,0.516795752822834,0.392621344284763,0
"arm_3271",1,9,96,0,1,2,0.3,1,0.827443057704338,0.174377314154653,1
"arm_3272",1,9,97,0,2,2,0.7,1,0.8014420598524,0.187684930957598,1
"arm_1257",1,9,98,0,2,1,0.3,1,0.583065452331366,0.326770909884117,0
"arm_1258",1,9,99,0,1,1,0.7,1,0.561131779871105,0.354584782244338,1
"arm_3273",1,9,100,0,2,2,0.7,1,0.816353768765892,0.180929001556825,1
"arm_1259",1,10,1,1,1,1,0.7,1,0.626039236597717,0.811014193249866,1
"arm_1260",1,10,2,0,2,1,0.3,1,0.624409381985164,0.804461970331308,1
"arm_2250",1,10,3,0,1,1,0.7,2,0.811280700208005,0.602428398847714,1
"arm_1261",1,10,4,0,2,1,0.3,1,0.592173198184266,0.811661810218357,1
"arm_1262",1,10,5,0,1,1,0.7,1,0.582145124933427,0.799131942500928,1
"arm_1263",1,10,6,0,1,1,0.7,1,0.591700678541625,0.821570245870518,0
"arm_3274",1,10,7,0,2,2,0.7,1,0.357020862074563,0.318920176482183,0
"arm_4117",1,10,8,0,2,2,0.7,2,0.34300684204171,0.355088088015641,0
"arm_4118",1,10,9,0,2,2,0.7,2,0.339469743489062,0.362231950177925,0
"arm_4119",1,10,10,0,2,2,0.7,2,0.334832779556856,0.385051807083754,1
"arm_3275",1,10,11,0,2,2,0.7,1,0.408848966567279,0.350291666995795,1
"arm_2251",1,10,12,0,1,1,0.7,2,0.754027669391511,0.548762002923857,1
"arm_4120",1,10,13,0,1,2,0.3,2,0.302848405643044,0.46744569729546,0
"arm_4121",1,10,14,0,2,2,0.7,2,0.274611073356234,0.489881908989283,0
"arm_4122",1,10,15,0,2,2,0.7,2,0.263562968720919,0.500884994909805,1
"arm_1264",1,10,16,0,1,1,0.7,1,0.570327247083237,0.77164651372646,0
"arm_1265",1,10,17,0,1,1,0.7,1,0.555444541623418,0.750279453965711,1
"arm_3276",1,10,18,0,2,2,0.7,1,0.512802455687581,0.264458105304841,1
"arm_1266",1,10,19,0,1,1,0.7,1,0.607310459185002,0.753361398992029,0
"arm_4123",1,10,20,0,2,2,0.7,2,0.262166623081047,0.51817404012025,0
"arm_3277",1,10,21,0,2,2,0.7,1,0.543455064316593,0.25269953227223,1
"arm_2252",1,10,22,0,2,1,0.3,2,0.749569717624699,0.622777157845062,0
"arm_3278",1,10,23,0,2,2,0.7,1,0.570557381343741,0.268744532323196,0
"arm_3279",1,10,24,0,2,2,0.7,1,0.582840890397105,0.262311750653756,1
"arm_3280",1,10,25,0,1,2,0.3,1,0.561172681251606,0.24320093522634,1
"arm_2253",1,10,26,0,1,1,0.7,2,0.70665375976731,0.638767232594421,0
"arm_2254",1,10,27,0,1,1,0.7,2,0.683780403424127,0.623579413044209,1
"arm_2255",1,10,28,0,1,1,0.7,2,0.642309745710338,0.654171496103575,0
"arm_1267",1,10,29,0,1,1,0.7,1,0.651973781103356,0.62236678246357,0
"arm_1268",1,10,30,0,2,1,0.3,1,0.66006861150163,0.612519104370519,1
"arm_4124",1,10,31,0,1,2,0.3,2,0.276152179295978,0.57187197558135,1
"arm_3281",1,10,32,0,2,2,0.7,1,0.564973039519105,0.29253232122368,0
"arm_1269",1,10,33,0,2,1,0.3,1,0.648482011979836,0.551625100682939,1
"arm_4125",1,10,34,0,2,2,0.7,2,0.292696272473879,0.521384043647176,1
"arm_3282",1,10,35,0,1,2,0.3,1,0.49504557024469,0.283146868030215,1
"arm_2256",1,10,36,0,1,1,0.7,2,0.5428046935304,0.661218235010881,1
"arm_2257",1,10,37,0,2,1,0.3,2,0.51600965762977,0.666583165753011,0
"arm_1270",1,10,38,0,1,1,0.7,1,0.643856875378733,0.518649866518096,1
"arm_1271",1,10,39,0,1,1,0.7,1,0.674341978811434,0.516508412594547,0
"arm_4126",1,10,40,0,2,2,0.7,2,0.246779783252526,0.552292091349005,0
"arm_2258",1,10,41,0,2,1,0.3,2,0.522397415960476,0.697582853388659,0
"arm_4127",1,10,42,0,2,2,0.7,2,0.228749139011719,0.569945005925493,0
"arm_4128",1,10,43,0,2,2,0.7,2,0.219057432910993,0.569239123149965,1
"arm_1272",1,10,44,0,1,1,0.7,1,0.633725809785207,0.470910227978047,1
"arm_1273",1,10,45,0,2,1,0.3,1,0.618451379737479,0.472334489199681,0
"arm_2259",1,10,46,0,1,1,0.7,2,0.49064230429065,0.626297948471847,0
"arm_3283",1,10,47,0,1,2,0.3,1,0.56455767261344,0.31226312581309,1
"arm_1274",1,10,48,0,1,1,0.7,1,0.597360728511674,0.486574400324961,1
"arm_3284",1,10,49,0,2,2,0.7,1,0.5655349938533,0.334622715291295,1
"arm_1275",1,10,50,0,1,1,0.7,1,0.614935756626298,0.463899976693743,0
"arm_3285",1,10,51,0,2,2,0.7,1,0.582422636235331,0.301271438962574,1
"arm_1276",1,10,52,0,1,1,0.7,1,0.596002223916637,0.421142862539474,1
"arm_1277",1,10,53,0,2,1,0.3,1,0.587009394355134,0.40644003838258,0
"arm_2260",1,10,54,0,1,1,0.7,2,0.445695342213608,0.603937210373284,0
"arm_1278",1,10,55,0,2,1,0.3,1,0.610811582949799,0.448792050824595,0
"arm_3286",1,10,56,0,2,2,0.7,1,0.630909479085518,0.252856467252175,1
"arm_3287",1,10,57,0,2,2,0.7,1,0.616899872124751,0.210112521588993,1
"arm_2261",1,10,58,0,1,1,0.7,2,0.394823609830995,0.618140754114902,0
"arm_3288",1,10,59,0,1,2,0.3,1,0.644099837235957,0.222323304140197,1
"arm_1279",1,10,60,0,2,1,0.3,1,0.60606923673499,0.401435473492143,1
"arm_2262",1,10,61,0,2,1,0.3,2,0.392820617118909,0.607157352114861,1
"arm_3289",1,10,62,0,2,2,0.7,1,0.595662951112278,0.198899953975849,1
"arm_2263",1,10,63,0,1,1,0.7,2,0.431550101628404,0.582803326667735,0
"arm_4129",1,10,64,0,2,2,0.7,2,0.212375929450216,0.593619283788478,0
"arm_3290",1,10,65,0,2,2,0.7,1,0.608364683336027,0.217903884953074,0
"arm_1280",1,10,66,0,1,1,0.7,1,0.603497300659086,0.377520834248303,1
"arm_1281",1,10,67,0,1,1,0.7,1,0.58824028580019,0.405631092053974,1
"arm_1282",1,10,68,0,1,1,0.7,1,0.565599832854459,0.416683353245038,0
"arm_2264",1,10,69,0,2,1,0.3,2,0.444121376733888,0.562241433524815,0
"arm_3291",1,10,70,0,2,2,0.7,1,0.701342152639575,0.177455417945947,1
"arm_4130",1,10,71,0,2,2,0.7,2,0.203220936079591,0.718283744951783,0
"arm_3292",1,10,72,0,2,2,0.7,1,0.74387997341321,0.17614390677794,1
"arm_1283",1,10,73,0,1,1,0.7,1,0.559191711089424,0.497606202533868,0
"arm_3293",1,10,74,0,2,2,0.7,1,0.731339444212165,0.212392086207273,0
"arm_1284",1,10,75,0,1,1,0.7,1,0.56095280883118,0.467101250740509,0
"arm_3294",1,10,76,0,2,2,0.7,1,0.766737927636898,0.243999397410442,1
"arm_4131",1,10,77,0,2,2,0.7,2,0.207855636876204,0.793022642358276,1
"arm_4132",1,10,78,0,2,2,0.7,2,0.18434228191322,0.8132247241745,1
"arm_4133",1,10,79,0,1,2,0.3,2,0.166688157127413,0.825790825022614,0
"arm_2265",1,10,80,0,2,1,0.3,2,0.493498197165082,0.597049128203239,1
"arm_3295",1,10,81,0,2,2,0.7,1,0.841123771905166,0.180924537517826,1
"arm_2266",1,10,82,0,1,1,0.7,2,0.45094095578476,0.571864122650255,1
"arm_3296",1,10,83,0,2,2,0.7,1,0.830639253877881,0.18017363317169,1
